archivo,material,rugosidad,rugosidad_rms,asimetria,curtosis,espesor_promedio,altura_maxima,altura_minima,num_islas,densidad_islas,cobertura_fraccional,energia_difusion,tasa_eventos,energia_promedio,etapa,cobertura_10,cobertura_20,cobertura_30,cobertura_60
Fe_3d_altura_c003_s005_ed0.84_te75514._ep 2.9.dat,Fe,9.537129891115042,18.18308004712073,-0.35673914328864215,-1.1345815189298418,15.4812,30.0,0.0,1,0.0004,83.72,0.84,75514.0,0.0,crecimiento,69.08,37.88,0.0,0.0
Fe_3d_altura_c002_s004_ed0.65_te66120._ep 2.8.dat,Fe,8.236552676939546,14.129090558135722,-0.05657766061796802,-1.1874955211724747,11.48,30.0,0.0,1,0.0004,77.44,0.65,66120.0,0.0,crecimiento,57.64,15.079999999999998,0.0,0.0
Cr_3d_altura_c001_s003_ed0.06_te87450._ep 4.4.dat,Cr,6.531001405603891,9.907996770286111,0.3167352305129906,-1.0888766937170051,7.4508,26.0,0.0,2,0.0008,67.88,0.06,87450.0,0.0,crecimiento,35.96,1.96,0.0,0.0
Fe_3d_altura_c005_s001_ed0.81_te85810._ep 3.1.dat,Fe,2.6598433337322707,3.146617231250093,1.3571377780796707,0.7636600280367345,1.6812,13.0,0.0,105,0.042,32.68,0.81,85810.0,0.0,coalescencia,0.44,0.0,0.0,0.0
Fe_3d_altura_c003_s002_ed0.84_te75514._ep 2.9.dat,Fe,4.711770639579138,6.406777661195993,0.6337895916059424,-0.8753843669167098,4.3412,18.0,0.0,7,0.0028,54.36,0.84,75514.0,0.0,coalescencia,13.52,0.0,0.0,0.0
Cr_3d_altura_c004_s004_ed0.09_te85786._ep 2.5.dat,Cr,8.486194907023997,14.563873111229718,-0.03615415083234834,-1.213646397109638,11.836,30.0,0.0,1,0.0004,78.4,0.09,85786.0,0.0,crecimiento,57.48,18.44,0.0,0.0
Cr_3d_altura_c005_s002_ed0.03_te97144._ep 2.4.dat,Cr,4.690471618078506,6.313445968724212,0.7052398810146062,-0.7037078088574242,4.226,18.0,0.0,4,0.0016,53.44,0.03,97144.0,0.0,coalescencia,12.72,0.0,0.0,0.0
Cr_3d_altura_c002_s004_ed0.10_te28077._ep 3.9.dat,Cr,8.369556977522764,14.179576862516031,0.006321644903614922,-1.2272968452825075,11.446,30.0,0.0,1,0.0004,77.60000000000001,0.1,28077.0,0.0,crecimiento,55.32,17.24,0.0,0.0
Fe_3d_altura_c003_s003_ed0.84_te75514._ep 2.9.dat,Fe,6.574084623732797,10.090926617511396,0.24384220452494665,-1.2096903322039168,7.6556,25.0,0.0,1,0.0004,68.47999999999999,0.84,75514.0,0.0,crecimiento,37.16,1.48,0.0,0.0
Fe_3d_altura_c005_s004_ed0.81_te85810._ep 3.1.dat,Fe,8.296360416471792,14.109627918552636,-0.029140263899109068,-1.213543687295076,11.4128,30.0,0.0,1,0.0004,77.2,0.81,85810.0,0.0,crecimiento,56.00000000000001,15.0,0.0,0.0
Fe_3d_altura_c005_s002_ed0.81_te85810._ep 3.1.dat,Fe,4.6813299990494155,6.308533902579901,0.7075427526570319,-0.6966516989050291,4.2288,19.0,0.0,11,0.0044,53.72,0.81,85810.0,0.0,coalescencia,13.08,0.0,0.0,0.0
Cr_3d_altura_c001_s003_ed0.01_te63293._ep 4.4.dat,Cr,6.29511627851305,9.627917739573807,0.21843750417303234,-1.2570583297189364,7.2848,23.0,0.0,1,0.0004,67.4,0.01,63293.0,0.0,crecimiento,35.96,0.72,0.0,0.0
Cr_3d_altura_c001_s004_ed0.01_te63293._ep 4.4.dat,Cr,8.009595635236526,13.694246967248692,-0.07069693241423822,-1.2195211303601032,11.1076,30.0,0.0,1,0.0004,76.8,0.01,63293.0,0.0,crecimiento,56.00000000000001,12.16,0.0,0.0
Cr_3d_altura_c002_s006_ed0.10_te28077._ep 3.9.dat,Cr,9.689259406167224,18.11810144579172,-0.30275454908625987,-1.2086195298352442,15.3096,30.0,0.0,1,0.0004,83.16,0.1,28077.0,0.0,crecimiento,67.67999999999999,38.4,0.0,0.0
Cr_3d_altura_c004_s002_ed0.09_te85786._ep 2.5.dat,Cr,4.728511376744271,6.4253248945092265,0.6842403956238068,-0.6885254000303007,4.3504,19.0,0.0,6,0.0024,54.84,0.09,85786.0,0.0,coalescencia,13.4,0.0,0.0,0.0
Fe_3d_altura_c002_s006_ed0.65_te66120._ep 2.8.dat,Fe,9.433867592880452,18.03153903581167,-0.3686074346683127,-1.099783035367676,15.3668,30.0,0.0,1,0.0004,83.39999999999999,0.65,66120.0,0.0,crecimiento,69.88,36.16,0.0,0.0
Fe_3d_altura_c002_s001_ed0.65_te66120._ep 2.8.dat,Fe,2.6300620220823694,3.1113983994339267,1.3230910887248357,0.5654415458605908,1.6624,12.0,0.0,92,0.0368,32.4,0.65,66120.0,0.0,coalescencia,0.16,0.0,0.0,0.0
Fe_3d_altura_c004_s004_ed0.69_te71868._ep 3.1.dat,Fe,8.18302573868615,13.978025611652026,-0.006663996332291291,-1.1713357647055227,11.3324,30.0,0.0,2,0.0008,77.88000000000001,0.69,71868.0,0.0,crecimiento,55.84,15.040000000000001,0.0,0.0
Cr_3d_altura_c002_s002_ed0.14_te25076._ep 4.1.dat,Cr,4.5045551878071155,6.125912176974136,0.6288851027283099,-0.8525581335843166,4.1516,18.0,0.0,4,0.0016,53.92,0.14,25076.0,0.0,coalescencia,11.4,0.0,0.0,0.0
Fe_3d_altura_c003_s004_ed0.84_te75514._ep 2.9.dat,Fe,8.265719656509043,14.21794640586326,-0.035420229359348236,-1.2038446134950855,11.5684,30.0,0.0,1,0.0004,78.4,0.84,75514.0,0.0,crecimiento,56.2,16.32,0.0,0.0
Cr_3d_altura_c002_s006_ed0.14_te25076._ep 4.1.dat,Cr,9.514076972570697,17.843620708813557,-0.26328175510375185,-1.141041446449167,15.0956,30.0,0.0,1,0.0004,83.39999999999999,0.14,25076.0,0.0,crecimiento,68.52000000000001,34.2,0.0,0.0
Cr_3d_altura_c001_s006_ed0.06_te87450._ep 4.4.dat,Cr,9.449373473410818,17.93482645580938,-0.32445660321917685,-1.126894142240645,15.2436,30.0,0.0,1,0.0004,83.64,0.06,87450.0,0.0,crecimiento,69.28,36.24,0.0,0.0
Fe_3d_altura_c001_s006_ed0.84_te15040._ep 2.3.dat,Fe,9.747938448718273,18.34092691223647,-0.32586583141813974,-1.1621383633388078,15.536,30.0,0.0,1,0.0004,82.76,0.84,15040.0,0.0,crecimiento,68.92,38.64,0.0,0.0
Cr_3d_altura_c002_s004_ed0.14_te25076._ep 4.1.dat,Cr,8.149576676122509,13.835028008645303,0.007520510170387045,-1.1704877438808374,11.18,30.0,0.0,1,0.0004,77.24,0.14,25076.0,0.0,crecimiento,55.16,14.399999999999999,0.0,0.0
Cr_3d_altura_c002_s003_ed0.14_te25076._ep 4.1.dat,Cr,6.369015446676197,9.75069228311508,0.26920066837105733,-1.0991827813360535,7.3832,24.0,0.0,1,0.0004,67.80000000000001,0.14,25076.0,0.0,crecimiento,35.52,1.5599999999999998,0.0,0.0
Fe_3d_altura_c003_s006_ed0.84_te75514._ep 2.9.dat,Fe,9.537129891115042,18.18308004712073,-0.35673914328864215,-1.1345815189298418,15.4812,30.0,0.0,1,0.0004,83.72,0.84,75514.0,0.0,crecimiento,69.08,37.88,0.0,0.0
Fe_3d_altura_c004_s005_ed0.69_te71868._ep 3.1.dat,Fe,9.374849238254448,17.920212052316792,-0.3338061480020503,-1.1086285643619795,15.2724,30.0,0.0,1,0.0004,84.0,0.69,71868.0,0.0,crecimiento,69.04,36.32,0.0,0.0
Fe_3d_altura_c002_s005_ed0.65_te66120._ep 2.8.dat,Fe,9.433867592880452,18.03153903581167,-0.3686074346683127,-1.099783035367676,15.3668,30.0,0.0,1,0.0004,83.39999999999999,0.65,66120.0,0.0,crecimiento,69.88,36.16,0.0,0.0
Cr_3d_altura_c001_s006_ed0.01_te63293._ep 4.4.dat,Cr,9.149252209880324,17.546213266685207,-0.360544910640761,-1.0691116881048204,14.972,30.0,0.0,1,0.0004,83.64,0.01,63293.0,0.0,crecimiento,69.08,33.800000000000004,0.0,0.0
Cr_3d_altura_c003_s006_ed0.14_te92533._ep 3.3.dat,Cr,9.714818075496835,18.2779211071719,-0.2974576603839159,-1.1557047102937643,15.4824,30.0,0.0,1,0.0004,83.16,0.14,92533.0,0.0,crecimiento,68.60000000000001,37.12,0.0,0.0
Fe_3d_altura_c002_s001_ed0.84_te66962._ep 4.6.dat,Fe,2.7288989427972594,3.2106697120694307,1.4468984828961087,1.1688056137556408,1.6916,14.0,0.0,106,0.0424,32.2,0.84,66962.0,0.0,coalescencia,0.5599999999999999,0.0,0.0,0.0
Cr_3d_altura_c005_s001_ed0.03_te97144._ep 2.4.dat,Cr,2.642717268267644,3.136239786751007,1.2987406016542193,0.48706041075091333,1.6888,11.0,0.0,104,0.0416,32.92,0.03,97144.0,0.0,coalescencia,0.2,0.0,0.0,0.0
Fe_3d_altura_c001_s001_ed0.84_te15040._ep 2.3.dat,Fe,2.7239434942744314,3.2147161616540894,1.357275994074894,0.6887242901873112,1.7072,12.0,0.0,96,0.0384,32.2,0.84,15040.0,0.0,coalescencia,0.36,0.0,0.0,0.0
Fe_3d_altura_c003_s001_ed0.84_te75514._ep 2.9.dat,Fe,2.6690116223051557,3.125507958716471,1.4418900502229104,0.9929071691338116,1.6264,13.0,0.0,108,0.0432,31.16,0.84,75514.0,0.0,coalescencia,0.27999999999999997,0.0,0.0,0.0
Fe_3d_altura_c001_s004_ed0.72_te18047._ep 4.4.dat,Fe,8.267043040894368,14.045155748513436,0.033097440005429905,-1.1602601077596149,11.3544,30.0,0.0,1,0.0004,78.03999999999999,0.72,18047.0,0.0,crecimiento,54.879999999999995,15.879999999999999,0.0,0.0
Cr_3d_altura_c001_s002_ed0.06_te87450._ep 4.4.dat,Cr,4.645062341885198,6.307582738260355,0.6697703885295363,-0.7715612191454793,4.2672,20.0,0.0,13,0.0052,54.559999999999995,0.06,87450.0,0.0,coalescencia,13.44,0.0,0.0,0.0
Cr_3d_altura_c002_s005_ed0.10_te28077._ep 3.9.dat,Cr,9.689259406167224,18.11810144579172,-0.30275454908625987,-1.2086195298352442,15.3096,30.0,0.0,1,0.0004,83.16,0.1,28077.0,0.0,crecimiento,67.67999999999999,38.4,0.0,0.0
